,SHOW,SEASON,CONTESTANT,variable,value,WINNER,R1,R
1832,Bachelorette,5,05_GREG_B,ELIMINATION-9,,0,0,0
1833,Bachelorette,5,05_JOHN_H,ELIMINATION-9,,0,0,0
1834,Bachelorette,5,05_JOHN_P,ELIMINATION-9,,0,0,0
1835,Bachelorette,5,05_JOSH_Y,ELIMINATION-9,,0,0,0
1836,Bachelorette,5,05_KYLE_Y,ELIMINATION-9,,0,0,0
1837,Bachelorette,5,05_STEPHEN_R,ELIMINATION-9,,0,0,0
1838,Bachelorette,4,04_JESSE_C,ELIMINATION-9,,1,0,0
1839,Bachelorette,4,04_JASON_M,ELIMINATION-9,,0,0,0
1840,Bachelorette,4,04_JEREMY_A,ELIMINATION-9,,0,0,0
1841,Bachelorette,4,04_GRAHAM_B,ELIMINATION-9,,0,0,0
1842,Bachelorette,4,04_SEAN_R,ELIMINATION-9,,0,0,0
1843,Bachelorette,4,04_BLAINE_T,ELIMINATION-9,,0,0,0
1844,Bachelorette,4,04_FREDERICK_G,ELIMINATION-9,,0,0,0
1845,Bachelorette,4,04_ROBERT_F,ELIMINATION-9,,0,0,0
1846,Bachelorette,4,04_PAUL_B,ELIMINATION-9,,0,0,0
1847,Bachelorette,4,04_RONALD_M,ELIMINATION-9,,0,0,0
1848,Bachelorette,4,04_RICHARD_M,ELIMINATION-9,,0,0,0
1849,Bachelorette,4,04_CHRISTOPHER_B,ELIMINATION-9,,0,0,0
1850,Bachelorette,4,04_ERIC_P,ELIMINATION-9,,0,0,0
1851,Bachelorette,4,04_RYAN_H,ELIMINATION-9,,0,0,0
1852,Bachelorette,4,04_BRIAN_W,ELIMINATION-9,,0,0,0
1853,Bachelorette,4,04_BRIAN_W,ELIMINATION-9,,0,0,0
1854,Bachelorette,4,04_CHANDLER_F,ELIMINATION-9,,0,0,0
1855,Bachelorette,4,04_DONATO_C,ELIMINATION-9,,0,0,0
1856,Bachelorette,4,04_GREGORY_M,ELIMINATION-9,,0,0,0
1857,Bachelorette,4,04_JEFFREY_H,ELIMINATION-9,,0,0,0
1858,Bachelorette,4,04_JONATHAN_K,ELIMINATION-9,,0,0,0
1859,Bachelorette,4,04_LUKE_H,ELIMINATION-9,,0,0,0
1860,Bachelorette,4,04_PATRICK_C,ELIMINATION-9,,0,0,0
1861,Bachelorette,4,04_PATRICK_D,ELIMINATION-9,,0,0,0
1862,Bachelorette,4,04_SPERO_S,ELIMINATION-9,,0,0,0
1863,Bachelorette,12,12_JORDAN_R,ELIMINATION-10,W,1,0,0
1864,Bachelorette,12,12_ROBBY_H,ELIMINATION-10,E,0,0,0
1865,Bachelorette,12,12_CHASE_M,ELIMINATION-10,,0,0,0
1866,Bachelorette,12,12_LUKE_P,ELIMINATION-10,,0,0,0
1867,Bachelorette,12,12_JAMES_T,ELIMINATION-10,,0,0,0
1868,Bachelorette,12,12_ALEX_W,ELIMINATION-10,,0,0,0
1869,Bachelorette,12,12_DEREK_P,ELIMINATION-10,,0,0,0
1870,Bachelorette,12,12_WELLS_A,ELIMINATION-10,,0,0,0
1871,Bachelorette,12,12_VINCENT_V,ELIMINATION-10,,0,0,0
1872,Bachelorette,12,12_GRANT_K,ELIMINATION-10,,0,0,0
1873,Bachelorette,12,12_EVAN_B,ELIMINATION-10,,0,0,0
1874,Bachelorette,12,12_JAMES_F,ELIMINATION-10,,0,0,0
1875,Bachelorette,12,12_DANIEL_M,ELIMINATION-10,,0,0,0
1876,Bachelorette,12,12_CHAD_J,ELIMINATION-10,,0,0,0
1877,Bachelorette,12,12_NICK_B,ELIMINATION-10,,0,0,0
1878,Bachelorette,12,12_CHRISTIAN_B,ELIMINATION-10,,0,0,0
1879,Bachelorette,12,12_ALI_Z,ELIMINATION-10,,0,0,0
1880,Bachelorette,12,12_WILL_H,ELIMINATION-10,,0,0,0
1881,Bachelorette,12,12_JAMES_S,ELIMINATION-10,,0,0,0
1882,Bachelorette,12,12_BRANDON_H,ELIMINATION-10,,0,0,0
1883,Bachelorette,12,12_SAL_D,ELIMINATION-10,,0,0,0
1884,Bachelorette,12,12_PETER_M,ELIMINATION-10,,0,0,0
1885,Bachelorette,12,12_NICK_S,ELIMINATION-10,,0,0,0
1886,Bachelorette,12,12_JONATHAN_H,ELIMINATION-10,,0,0,0
1887,Bachelorette,12,12_JAKE_P,ELIMINATION-10,,0,0,0
1888,Bachelorette,12,12_COLEY_K,ELIMINATION-10,,0,0,0
1889,Bachelorette,11,11_SHAWN_B,ELIMINATION-10,,1,0,0
1890,Bachelorette,11,11_NICK_V,ELIMINATION-10,,0,0,0
1891,Bachelorette,11,11_BEN_H,ELIMINATION-10,,0,0,0
1892,Bachelorette,11,11_JARED_H,ELIMINATION-10,,0,0,0
1893,Bachelorette,11,11_JOE_B,ELIMINATION-10,,0,0,0
1894,Bachelorette,11,11_CHRIS_S,ELIMINATION-10,,0,0,0
1895,Bachelorette,11,11_BEN_Z,ELIMINATION-10,,0,0,0
1896,Bachelorette,11,11_TANNER_T,ELIMINATION-10,,0,0,0
1897,Bachelorette,11,11_JJ_L,ELIMINATION-10,,0,0,0
1898,Bachelorette,11,11_JOSHUA_A,ELIMINATION-10,,0,0,0
1899,Bachelorette,11,11_JUSTIN_R,ELIMINATION-10,,0,0,0
1900,Bachelorette,11,11_IAN_T,ELIMINATION-10,,0,0,0
1901,Bachelorette,11,11_COREY_S,ELIMINATION-10,,0,0,0
1902,Bachelorette,11,11_JONATHAN_H,ELIMINATION-10,,0,0,0
1903,Bachelorette,11,11_RYAN_B,ELIMINATION-10,,0,0,0
1904,Bachelorette,11,11_CLINT_A,ELIMINATION-10,,0,0,0
1905,Bachelorette,11,11_TONY_H,ELIMINATION-10,,0,0,0
1906,Bachelorette,11,11_CORY_S,ELIMINATION-10,,0,0,0
1907,Bachelorette,11,11_DANIEL_F,ELIMINATION-10,,0,0,0
1908,Bachelorette,11,11_KUPAH_J,ELIMINATION-10,,0,0,0
1909,Bachelorette,11,11_BRADLEY_C,ELIMINATION-10,,0,0,0
1910,Bachelorette,11,11_DAVID_X,ELIMINATION-10,,0,0,0
1911,Bachelorette,11,11_JOSH_S,ELIMINATION-10,,0,0,0
1912,Bachelorette,11,11_SHAWN_E,ELIMINATION-10,,0,0,0
1913,Bachelorette,11,11_BRADY_T,ELIMINATION-10,,0,0,0
1914,Bachelorette,11,11_RYAN_M,ELIMINATION-10,,0,0,0
1915,Bachelorette,10,10_JOSH_M,ELIMINATION-10,W,1,0,0
1916,Bachelorette,10,10_NICK_V,ELIMINATION-10,EU,0,0,0
1917,Bachelorette,10,10_CHRIS_S,ELIMINATION-10,,0,0,0
1918,Bachelorette,10,10_MARCUS_G,ELIMINATION-10,,0,0,0
1919,Bachelorette,10,10_BRIAN_O,ELIMINATION-10,,0,0,0
1920,Bachelorette,10,10_DYLAN_P,ELIMINATION-10,,0,0,0
1921,Bachelorette,10,10_JJ_O,ELIMINATION-10,,0,0,0
1922,Bachelorette,10,10_CODY_S,ELIMINATION-10,,0,0,0
1923,Bachelorette,10,10_ANDREW_P,ELIMINATION-10,,0,0,0
1924,Bachelorette,10,10_MARQUEL_M,ELIMINATION-10,,0,0,0
1925,Bachelorette,10,10_PATRICK_J,ELIMINATION-10,,0,0,0
1926,Bachelorette,10,10_TASOS_H,ELIMINATION-10,,0,0,0
1927,Bachelorette,10,10_ERIC_H,ELIMINATION-10,,0,0,0
1928,Bachelorette,10,10_BRADLEY_W,ELIMINATION-10,,0,0,0
1929,Bachelorette,10,10_BRETT_M,ELIMINATION-10,,0,0,0
1930,Bachelorette,10,10_RON_W,ELIMINATION-10,,0,0,0
1931,Bachelorette,10,10_CARL_K,ELIMINATION-10,,0,0,0
1932,Bachelorette,10,10_CRAIG_M,ELIMINATION-10,,0,0,0
1933,Bachelorette,10,10_NICK_S,ELIMINATION-10,,0,0,0
1934,Bachelorette,10,10_EMIL_S,ELIMINATION-10,,0,0,0
1935,Bachelorette,10,10_JASON_L,ELIMINATION-10,,0,0,0
1936,Bachelorette,10,10_JOSH_B,ELIMINATION-10,,0,0,0
1937,Bachelorette,10,10_MIKE_C,ELIMINATION-10,,0,0,0
1938,Bachelorette,10,10_RUDIE_D,ELIMINATION-10,,0,0,0
1939,Bachelorette,10,10_STEVEN_W,ELIMINATION-10,,0,0,0
1940,Bachelorette,9,09_CHRIS_S,ELIMINATION-10,W,1,0,0
1941,Bachelorette,9,09_DREW_K,ELIMINATION-10,ED,0,0,0
1942,Bachelorette,9,09_BROOKS_F,ELIMINATION-10,,0,0,0
1943,Bachelorette,9,09_ZAK_W,ELIMINATION-10,,0,0,0
1944,Bachelorette,9,09_MICHAEL_G,ELIMINATION-10,,0,0,0
1945,Bachelorette,9,09_JAMES_C,ELIMINATION-10,,0,0,0
1946,Bachelorette,9,09_JUAN_G,ELIMINATION-10,,0,0,0
1947,Bachelorette,9,09_KASEY_S,ELIMINATION-10,,0,0,0
1948,Bachelorette,9,09_MIKEY_T,ELIMINATION-10,,0,0,0
1949,Bachelorette,9,09_BEN_S,ELIMINATION-10,,0,0,0
1950,Bachelorette,9,09_BRYDEN_V,ELIMINATION-10,,0,0,0
1951,Bachelorette,9,09_ZACK_K,ELIMINATION-10,,0,0,0
1952,Bachelorette,9,09_BRAD_M,ELIMINATION-10,,0,0,0
1953,Bachelorette,9,09_BRANDON_A,ELIMINATION-10,,0,0,0
1954,Bachelorette,9,09_DAN_C,ELIMINATION-10,,0,0,0
1955,Bachelorette,9,09_BRIAN_J,ELIMINATION-10,,0,0,0
1956,Bachelorette,9,09_NICK_M,ELIMINATION-10,,0,0,0
1957,Bachelorette,9,09_ROBERT_G,ELIMINATION-10,,0,0,0
1958,Bachelorette,9,09_WILL_R,ELIMINATION-10,,0,0,0
1959,Bachelorette,9,09_DIOGO_C,ELIMINATION-10,,0,0,0
1960,Bachelorette,9,09_LARRY_B,ELIMINATION-10,,0,0,0
1961,Bachelorette,9,09_MICAH_X,ELIMINATION-10,,0,0,0
1962,Bachelorette,9,09_MIKE_X,ELIMINATION-10,,0,0,0
1963,Bachelorette,9,09_NICK_R,ELIMINATION-10,,0,0,0
1964,Bachelorette,9,09_JONATHAN_V,ELIMINATION-10,,0,0,0
1965,Bachelorette,8,08_JEF_H,ELIMINATION-10,W,1,0,0
1966,Bachelorette,8,08_ARIE_L,ELIMINATION-10,ED,0,0,0
1967,Bachelorette,8,08_SEAN_L,ELIMINATION-10,,0,0,0
1968,Bachelorette,8,08_CHRIS_B,ELIMINATION-10,,0,0,0
1969,Bachelorette,8,08_JOHN_W,ELIMINATION-10,,0,0,0
1970,Bachelorette,8,08_DOUG_C,ELIMINATION-10,,0,0,0
1971,Bachelorette,8,08_RYAN_B,ELIMINATION-10,,0,0,0
1972,Bachelorette,8,08_TRAVIS_P,ELIMINATION-10,,0,0,0
1973,Bachelorette,8,08_ALEJANDRO_V,ELIMINATION-10,,0,0,0
1974,Bachelorette,8,08_KALON_M,ELIMINATION-10,,0,0,0
1975,Bachelorette,8,08_CHARLIE_G,ELIMINATION-10,,0,0,0
1976,Bachelorette,8,08_MICHAEL_N,ELIMINATION-10,,0,0,0
1977,Bachelorette,8,08_NATHAN_B,ELIMINATION-10,,0,0,0
1978,Bachelorette,8,08_STEVIE_A,ELIMINATION-10,,0,0,0
1979,Bachelorette,8,08_ALESSANDRO_G,ELIMINATION-10,,0,0,0
1980,Bachelorette,8,08_TONY_P,ELIMINATION-10,,0,0,0
1981,Bachelorette,8,08_AARON_M,ELIMINATION-10,,0,0,0
1982,Bachelorette,8,08_KYLE_D,ELIMINATION-10,,0,0,0
1983,Bachelorette,8,08_JOE_G,ELIMINATION-10,,0,0,0
1984,Bachelorette,8,08_BRENT_R,ELIMINATION-10,,0,0,0
1985,Bachelorette,8,08_DAVID_H,ELIMINATION-10,,0,0,0
1986,Bachelorette,8,08_JACKSON_L,ELIMINATION-10,,0,0,0
1987,Bachelorette,8,08_JEANPAUL_L,ELIMINATION-10,,0,0,0
1988,Bachelorette,8,08_LERONE_A,ELIMINATION-10,,0,0,0
1989,Bachelorette,8,08_RANDY_W,ELIMINATION-10,,0,0,0
1990,Bachelorette,6,06_ROBERT_M,ELIMINATION-10,W,1,0,0
1991,Bachelorette,6,06_CHRIS_L,ELIMINATION-10,ED,0,0,0
1992,Bachelorette,6,06_FRANK_N,ELIMINATION-10,,0,0,0
1993,Bachelorette,6,06_KIRK_D,ELIMINATION-10,,0,0,0
1994,Bachelorette,6,06_TY_B,ELIMINATION-10,,0,0,0
1995,Bachelorette,6,06_CRAIG_R,ELIMINATION-10,,0,0,0
1996,Bachelorette,6,06_JUSTIN_R,ELIMINATION-10,,0,0,0
1997,Bachelorette,6,06_CHRIS_N,ELIMINATION-10,,0,0,0
1998,Bachelorette,6,06_KASEY_K,ELIMINATION-10,,0,0,0
1999,Bachelorette,6,06_JESSE_B,ELIMINATION-10,,0,0,0
2000,Bachelorette,6,06_JONATHAN_N,ELIMINATION-10,,0,0,0
2001,Bachelorette,6,06_JOHN_C,ELIMINATION-10,,0,0,0
2002,Bachelorette,6,06_STEVE_K,ELIMINATION-10,,0,0,0
2003,Bachelorette,6,06_HUNTER_W,ELIMINATION-10,,0,0,0
2004,Bachelorette,6,06_CHRIS_H,ELIMINATION-10,,0,0,0
2005,Bachelorette,6,06_CRAIG_M,ELIMINATION-10,,0,0,0
2006,Bachelorette,6,06_TYLER_V,ELIMINATION-10,,0,0,0
2007,Bachelorette,6,06_DEREK_X,ELIMINATION-10,,0,0,0
2008,Bachelorette,6,06_DERRICK_S,ELIMINATION-10,,0,0,0
2009,Bachelorette,6,06_JASON_W,ELIMINATION-10,,0,0,0
2010,Bachelorette,6,06_JAY_R,ELIMINATION-10,,0,0,0
2011,Bachelorette,6,06_JOHN_N,ELIMINATION-10,,0,0,0
2012,Bachelorette,6,06_KYLE_H,ELIMINATION-10,,0,0,0
2013,Bachelorette,6,06_PHIL_K,ELIMINATION-10,,0,0,0
2014,Bachelorette,6,06_TYLER_M,ELIMINATION-10,,0,0,0
2015,Bachelorette,5,05_ED_S,ELIMINATION-10,W,1,0,0
2016,Bachelorette,5,05_KIPTYN_L,ELIMINATION-10,E,0,0,0
2017,Bachelorette,5,05_REID_R,ELIMINATION-10,,0,0,0
2018,Bachelorette,5,05_WES_H,ELIMINATION-10,,0,0,0
2019,Bachelorette,5,05_JESSE_K,ELIMINATION-10,,0,0,0
2020,Bachelorette,5,05_MICHAEL_S,ELIMINATION-10,,0,0,0
2021,Bachelorette,5,05_JAKE_P,ELIMINATION-10,,0,0,0
2022,Bachelorette,5,05_TANNER_P,ELIMINATION-10,,0,0,0
2023,Bachelorette,5,05_ROBBY_D,ELIMINATION-10,,0,0,0
2024,Bachelorette,5,05_MARK_H,ELIMINATION-10,,0,0,0
2025,Bachelorette,5,05_DAVID_G,ELIMINATION-10,,0,0,0
2026,Bachelorette,5,05_JUAN_B,ELIMINATION-10,,0,0,0
2027,Bachelorette,5,05_MIKE_S,ELIMINATION-10,,0,0,0
2028,Bachelorette,5,05_BRAD_S,ELIMINATION-10,,0,0,0
2029,Bachelorette,5,05_TANNER_F,ELIMINATION-10,,0,0,0
2030,Bachelorette,5,05_SASHA_P,ELIMINATION-10,,0,0,0
2031,Bachelorette,5,05_BRIAN_D,ELIMINATION-10,,0,0,0
2032,Bachelorette,5,05_JULIEN_H,ELIMINATION-10,,0,0,0
2033,Bachelorette,5,05_MATHUE_J,ELIMINATION-10,,0,0,0
2034,Bachelorette,5,05_SIMON_A,ELIMINATION-10,,0,0,0
2035,Bachelorette,5,05_ADAM_D,ELIMINATION-10,,0,0,0
2036,Bachelorette,5,05_BRIAN_V,ELIMINATION-10,,0,0,0
2037,Bachelorette,5,05_BRYCE_H,ELIMINATION-10,,0,0,0
2038,Bachelorette,5,05_CALEB_K,ELIMINATION-10,,0,0,0
2039,Bachelorette,5,05_GREG_B,ELIMINATION-10,,0,0,0
2040,Bachelorette,5,05_JOHN_H,ELIMINATION-10,,0,0,0
2041,Bachelorette,5,05_JOHN_P,ELIMINATION-10,,0,0,0
2042,Bachelorette,5,05_JOSH_Y,ELIMINATION-10,,0,0,0
2043,Bachelorette,5,05_KYLE_Y,ELIMINATION-10,,0,0,0
2044,Bachelorette,5,05_STEPHEN_R,ELIMINATION-10,,0,0,0
2045,Bachelorette,4,04_JESSE_C,ELIMINATION-10,,1,0,0
2046,Bachelorette,4,04_JASON_M,ELIMINATION-10,,0,0,0
2047,Bachelorette,4,04_JEREMY_A,ELIMINATION-10,,0,0,0
2048,Bachelorette,4,04_GRAHAM_B,ELIMINATION-10,,0,0,0
2049,Bachelorette,4,04_SEAN_R,ELIMINATION-10,,0,0,0
2050,Bachelorette,4,04_BLAINE_T,ELIMINATION-10,,0,0,0
2051,Bachelorette,4,04_FREDERICK_G,ELIMINATION-10,,0,0,0
2052,Bachelorette,4,04_ROBERT_F,ELIMINATION-10,,0,0,0
2053,Bachelorette,4,04_PAUL_B,ELIMINATION-10,,0,0,0
2054,Bachelorette,4,04_RONALD_M,ELIMINATION-10,,0,0,0
2055,Bachelorette,4,04_RICHARD_M,ELIMINATION-10,,0,0,0
2056,Bachelorette,4,04_CHRISTOPHER_B,ELIMINATION-10,,0,0,0
2057,Bachelorette,4,04_ERIC_P,ELIMINATION-10,,0,0,0
2058,Bachelorette,4,04_RYAN_H,ELIMINATION-10,,0,0,0
2059,Bachelorette,4,04_BRIAN_W,ELIMINATION-10,,0,0,0
2060,Bachelorette,4,04_BRIAN_W,ELIMINATION-10,,0,0,0
2061,Bachelorette,4,04_CHANDLER_F,ELIMINATION-10,,0,0,0
2062,Bachelorette,4,04_DONATO_C,ELIMINATION-10,,0,0,0
2063,Bachelorette,4,04_GREGORY_M,ELIMINATION-10,,0,0,0
2064,Bachelorette,4,04_JEFFREY_H,ELIMINATION-10,,0,0,0
2065,Bachelorette,4,04_JONATHAN_K,ELIMINATION-10,,0,0,0
2066,Bachelorette,4,04_LUKE_H,ELIMINATION-10,,0,0,0
2067,Bachelorette,4,04_PATRICK_C,ELIMINATION-10,,0,0,0
2068,Bachelorette,4,04_PATRICK_D,ELIMINATION-10,,0,0,0
2069,Bachelorette,4,04_SPERO_S,ELIMINATION-10,,0,0,0
